station,station_name,day,year,DOY,gdd_40_86,cumGDD
IA4502,KNOXVILLE,2016-09-01,2016,245,28,4472
IA4502,KNOXVILLE,2016-09-02,2016,246,25,4497
IA4502,KNOXVILLE,2016-09-03,2016,247,26.5,4523.5
IA4502,KNOXVILLE,2016-09-04,2016,248,26.5,4550
IA4502,KNOXVILLE,2016-09-05,2016,249,31,4581
IA4502,KNOXVILLE,2016-09-06,2016,250,34,4615
IA4502,KNOXVILLE,2016-09-07,2016,251,40.5,4655.5
IA4502,KNOXVILLE,2016-09-08,2016,252,35,4690.5
IA4502,KNOXVILLE,2016-09-09,2016,253,37,4727.5
IA4502,KNOXVILLE,2016-09-10,2016,254,27.5,4755
IA4502,KNOXVILLE,2016-09-11,2016,255,23,4778
IA4502,KNOXVILLE,2016-09-12,2016,256,27,4805
IA4502,KNOXVILLE,2016-09-13,2016,257,30.5,4835.5
IA4502,KNOXVILLE,2016-09-14,2016,258,24.5,4860
IA4502,KNOXVILLE,2016-09-15,2016,259,27,4887
IA4502,KNOXVILLE,2016-09-16,2016,260,30.5,4917.5
IA4502,KNOXVILLE,2016-09-17,2016,261,26,4943.5
IA4502,KNOXVILLE,2016-09-18,2016,262,26.5,4970
IA4502,KNOXVILLE,2016-09-19,2016,263,30.5,5000.5
IA4502,KNOXVILLE,2016-09-20,2016,264,33,5033.5
IA4502,KNOXVILLE,2016-09-21,2016,265,33,5066.5
IA4502,KNOXVILLE,2016-09-22,2016,266,38.5,5105
IA4502,KNOXVILLE,2016-09-23,2016,267,36.5,5141.5
IA4502,KNOXVILLE,2016-09-24,2016,268,36,5177.5
IA4502,KNOXVILLE,2016-09-25,2016,269,36,5213.5
IA4502,KNOXVILLE,2016-09-26,2016,270,18,5231.5
IA4502,KNOXVILLE,2016-09-27,2016,271,19.5,5251
IA4502,KNOXVILLE,2016-09-28,2016,272,20.5,5271.5
IA4502,KNOXVILLE,2016-09-29,2016,273,14.5,5286
IA4502,KNOXVILLE,2016-09-30,2016,274,21,5307
IA4502,KNOXVILLE,2016-10-01,2016,275,17.5,5324.5
IA4502,KNOXVILLE,2016-10-02,2016,276,20.5,5345
IA4502,KNOXVILLE,2016-10-03,2016,277,21.5,5366.5
IA4502,KNOXVILLE,2016-10-04,2016,278,22,5388.5
IA4502,KNOXVILLE,2016-10-05,2016,279,28,5416.5
IA4502,KNOXVILLE,2016-10-06,2016,280,25.5,5442
IA4502,KNOXVILLE,2016-10-07,2016,281,18.5,5460.5
IA4502,KNOXVILLE,2016-10-08,2016,282,12,5472.5
IA4502,KNOXVILLE,2016-10-09,2016,283,16,5488.5
IA4502,KNOXVILLE,2016-10-10,2016,284,16.5,5505
IA4502,KNOXVILLE,2016-10-11,2016,285,20,5525
IA4502,KNOXVILLE,2016-10-12,2016,286,22.5,5547.5
IA4502,KNOXVILLE,2016-10-13,2016,287,4,5551.5
IA4502,KNOXVILLE,2016-10-14,2016,288,8.5,5560
IA4502,KNOXVILLE,2016-10-15,2016,289,12.5,5572.5
IA4502,KNOXVILLE,2016-10-16,2016,290,25,5597.5
IA4502,KNOXVILLE,2016-10-17,2016,291,31.5,5629
IA4502,KNOXVILLE,2016-10-18,2016,292,33,5662
IA4502,KNOXVILLE,2016-10-19,2016,293,20,5682
IA4502,KNOXVILLE,2016-10-20,2016,294,15,5697
IA4502,KNOXVILLE,2016-10-21,2016,295,6.5,5703.5
IA4502,KNOXVILLE,2016-10-22,2016,296,9,5712.5
IA4502,KNOXVILLE,2016-10-23,2016,297,16.5,5729
IA4502,KNOXVILLE,2016-10-24,2016,298,17,5746
IA4502,KNOXVILLE,2016-10-25,2016,299,12,5758
IA4502,KNOXVILLE,2016-10-26,2016,300,11.5,5769.5
IA4502,KNOXVILLE,2016-10-27,2016,301,18,5787.5
IA4502,KNOXVILLE,2016-10-28,2016,302,12.5,5800
IA4502,KNOXVILLE,2016-10-29,2016,303,25,5825
IA4502,KNOXVILLE,2016-10-30,2016,304,22.5,5847.5
IA4502,KNOXVILLE,2016-10-31,2016,305,10.5,5858
IA4502,KNOXVILLE,2016-11-01,2016,306,17.5,5875.5
IA4502,KNOXVILLE,2016-11-02,2016,307,23.5,5899
IA4502,KNOXVILLE,2016-11-03,2016,308,11.5,5910.5
IA4502,KNOXVILLE,2016-11-04,2016,309,15,5925.5
IA4502,KNOXVILLE,2016-11-05,2016,310,17,5942.5
IA4502,KNOXVILLE,2016-11-06,2016,311,19,5961.5
IA4502,KNOXVILLE,2016-11-07,2016,312,14,5975.5
IA4502,KNOXVILLE,2016-11-08,2016,313,14.5,5990
IA4502,KNOXVILLE,2016-11-09,2016,314,10.5,6000.5
IA4502,KNOXVILLE,2016-11-10,2016,315,9,6009.5
IA4502,KNOXVILLE,2016-11-11,2016,316,14.5,6024
IA4502,KNOXVILLE,2016-11-12,2016,317,7,6031
IA4502,KNOXVILLE,2016-11-13,2016,318,7,6038
IA4502,KNOXVILLE,2016-11-14,2016,319,11.5,6049.5
IA4502,KNOXVILLE,2016-11-15,2016,320,10.5,6060
IA4502,KNOXVILLE,2016-11-16,2016,321,12.5,6072.5
IA4502,KNOXVILLE,2016-11-17,2016,322,13.5,6086
IA4502,KNOXVILLE,2016-11-18,2016,323,22,6108
IA4502,KNOXVILLE,2016-11-19,2016,324,5.5,6113.5
IA4502,KNOXVILLE,2016-11-20,2016,325,0.5,6114
IA4502,KNOXVILLE,2016-11-21,2016,326,0,6114
IA4502,KNOXVILLE,2016-11-22,2016,327,2.5,6116.5
IA4502,KNOXVILLE,2016-11-23,2016,328,1,6117.5
IA4502,KNOXVILLE,2016-11-24,2016,329,0.5,6118
IA4502,KNOXVILLE,2016-11-25,2016,330,0,6118
IA4502,KNOXVILLE,2016-11-26,2016,331,2.5,6120.5
IA4502,KNOXVILLE,2016-11-27,2016,332,8.5,6129
IA4502,KNOXVILLE,2016-11-28,2016,333,6.5,6135.5
IA4502,KNOXVILLE,2016-11-29,2016,334,9.5,6145
IA4502,KNOXVILLE,2016-11-30,2016,335,9.5,6154.5
IA4502,KNOXVILLE,2016-12-01,2016,336,0,6154.5
IA4502,KNOXVILLE,2016-12-02,2016,337,0,6154.5
IA4502,KNOXVILLE,2016-12-03,2016,338,0,6154.5
IA4502,KNOXVILLE,2016-12-04,2016,339,0,6154.5
IA4502,KNOXVILLE,2016-12-05,2016,340,0,6154.5
IA4502,KNOXVILLE,2016-12-06,2016,341,3.5,6158
IA4502,KNOXVILLE,2016-12-07,2016,342,0,6158
IA4502,KNOXVILLE,2016-12-08,2016,343,0,6158
IA4502,KNOXVILLE,2016-12-09,2016,344,0,6158
IA4502,KNOXVILLE,2016-12-10,2016,345,0,6158
IA4502,KNOXVILLE,2016-12-11,2016,346,0,6158
IA4502,KNOXVILLE,2016-12-12,2016,347,0,6158
IA4502,KNOXVILLE,2016-12-13,2016,348,0,6158
IA4502,KNOXVILLE,2016-12-14,2016,349,0,6158
IA4502,KNOXVILLE,2016-12-15,2016,350,0,6158
IA4502,KNOXVILLE,2016-12-16,2016,351,0,6158
IA4502,KNOXVILLE,2016-12-17,2016,352,0,6158
IA4502,KNOXVILLE,2016-12-18,2016,353,0,6158
IA4502,KNOXVILLE,2016-12-19,2016,354,0,6158
IA4502,KNOXVILLE,2016-12-20,2016,355,0,6158
IA4502,KNOXVILLE,2016-12-21,2016,356,0,6158
IA4502,KNOXVILLE,2016-12-22,2016,357,3,6161
IA4502,KNOXVILLE,2016-12-23,2016,358,1.5,6162.5
IA4502,KNOXVILLE,2016-12-24,2016,359,0,6162.5
IA4502,KNOXVILLE,2016-12-25,2016,360,0,6162.5
IA4502,KNOXVILLE,2016-12-26,2016,361,5.5,6168
IA4502,KNOXVILLE,2016-12-27,2016,362,0,6168
IA4502,KNOXVILLE,2016-12-28,2016,363,2,6170
IA4502,KNOXVILLE,2016-12-29,2016,364,2,6172
IA4502,KNOXVILLE,2016-12-30,2016,365,0,6172
IA4502,KNOXVILLE,2017-01-01,2017,1,0,0
IA4502,KNOXVILLE,2017-01-02,2017,2,0,0
IA4502,KNOXVILLE,2017-01-03,2017,3,0,0
IA4502,KNOXVILLE,2017-01-04,2017,4,0,0
IA4502,KNOXVILLE,2017-01-05,2017,5,0,0
IA4502,KNOXVILLE,2017-01-06,2017,6,0,0
IA4502,KNOXVILLE,2017-01-07,2017,7,0,0
IA4502,KNOXVILLE,2017-01-08,2017,8,0,0
IA4502,KNOXVILLE,2017-01-09,2017,9,0,0
IA4502,KNOXVILLE,2017-01-10,2017,10,0.5,0.5
IA4502,KNOXVILLE,2017-01-11,2017,11,1.5,2
IA4502,KNOXVILLE,2017-01-12,2017,12,0,2
IA4502,KNOXVILLE,2017-01-13,2017,13,0,2
IA4502,KNOXVILLE,2017-01-14,2017,14,0,2
IA4502,KNOXVILLE,2017-01-15,2017,15,0,2
IA4502,KNOXVILLE,2017-01-16,2017,16,0,2
IA4502,KNOXVILLE,2017-01-17,2017,17,0,2
IA4502,KNOXVILLE,2017-01-18,2017,18,0,2
IA4502,KNOXVILLE,2017-01-19,2017,19,2.5,4.5
IA4502,KNOXVILLE,2017-01-20,2017,20,0,4.5
IA4502,KNOXVILLE,2017-01-21,2017,21,2,6.5
IA4502,KNOXVILLE,2017-01-22,2017,22,3,9.5
IA4502,KNOXVILLE,2017-01-23,2017,23,0,9.5
IA4502,KNOXVILLE,2017-01-24,2017,24,0,9.5
IA4502,KNOXVILLE,2017-01-25,2017,25,0,9.5
IA4502,KNOXVILLE,2017-01-26,2017,26,0,9.5
IA4502,KNOXVILLE,2017-01-27,2017,27,0,9.5
IA4502,KNOXVILLE,2017-01-28,2017,28,0,9.5
IA4502,KNOXVILLE,2017-01-29,2017,29,0,9.5
IA4502,KNOXVILLE,2017-01-30,2017,30,0,9.5
IA4502,KNOXVILLE,2017-01-31,2017,31,6.5,16
IA4502,KNOXVILLE,2017-02-01,2017,32,1,17
IA4502,KNOXVILLE,2017-02-02,2017,33,0,17
IA4502,KNOXVILLE,2017-02-03,2017,34,0,17
IA4502,KNOXVILLE,2017-02-04,2017,35,0,17
IA4502,KNOXVILLE,2017-02-05,2017,36,0.5,17.5
IA4502,KNOXVILLE,2017-02-06,2017,37,0,17.5
IA4502,KNOXVILLE,2017-02-07,2017,38,7.5,25
IA4502,KNOXVILLE,2017-02-08,2017,39,1,26
IA4502,KNOXVILLE,2017-02-09,2017,40,0,26
IA4502,KNOXVILLE,2017-02-10,2017,41,0,26
IA4502,KNOXVILLE,2017-02-11,2017,42,9,35
IA4502,KNOXVILLE,2017-02-12,2017,43,7.5,42.5
IA4502,KNOXVILLE,2017-02-13,2017,44,3.5,46
IA4502,KNOXVILLE,2017-02-14,2017,45,4.5,50.5
IA4502,KNOXVILLE,2017-02-15,2017,46,5.5,56
IA4502,KNOXVILLE,2017-02-16,2017,47,10,66
IA4502,KNOXVILLE,2017-02-17,2017,48,12.5,78.5
IA4502,KNOXVILLE,2017-02-18,2017,49,16.5,95
IA4502,KNOXVILLE,2017-02-19,2017,50,12,107
IA4502,KNOXVILLE,2017-02-20,2017,51,16.5,123.5
IA4502,KNOXVILLE,2017-02-21,2017,52,11.5,135
IA4502,KNOXVILLE,2017-02-22,2017,53,14,149
IA4502,KNOXVILLE,2017-02-23,2017,54,17,166
IA4502,KNOXVILLE,2017-02-24,2017,55,4,170
IA4502,KNOXVILLE,2017-02-25,2017,56,0,170
IA4502,KNOXVILLE,2017-02-26,2017,57,0,170
IA4502,KNOXVILLE,2017-02-27,2017,58,5,175
IA4502,KNOXVILLE,2017-02-28,2017,59,7.5,182.5
IA4502,KNOXVILLE,2017-03-01,2017,60,13.5,196
IA4502,KNOXVILLE,2017-03-02,2017,61,1,197
IA4502,KNOXVILLE,2017-03-03,2017,62,0,197
IA4502,KNOXVILLE,2017-03-04,2017,63,0.5,197.5
IA4502,KNOXVILLE,2017-03-05,2017,64,13.5,211
IA4502,KNOXVILLE,2017-03-06,2017,65,16,227
IA4502,KNOXVILLE,2017-03-07,2017,66,16.5,243.5
IA4502,KNOXVILLE,2017-03-08,2017,67,7,250.5
IA4502,KNOXVILLE,2017-03-09,2017,68,7.5,258
IA4502,KNOXVILLE,2017-03-10,2017,69,3,261
IA4502,KNOXVILLE,2017-03-11,2017,70,0,261
IA4502,KNOXVILLE,2017-03-12,2017,71,0,261
IA4502,KNOXVILLE,2017-03-13,2017,72,0,261
IA4502,KNOXVILLE,2017-03-14,2017,73,0,261
IA4502,KNOXVILLE,2017-03-15,2017,74,0,261
IA4502,KNOXVILLE,2017-03-16,2017,75,0,261
IA4502,KNOXVILLE,2017-03-17,2017,76,5.5,266.5
IA4502,KNOXVILLE,2017-03-18,2017,77,11.5,278
IA4502,KNOXVILLE,2017-03-19,2017,78,5.5,283.5
IA4502,KNOXVILLE,2017-03-20,2017,79,13,296.5
IA4502,KNOXVILLE,2017-03-21,2017,80,14.5,311
IA4502,KNOXVILLE,2017-03-22,2017,81,4.5,315.5
IA4502,KNOXVILLE,2017-03-23,2017,82,3,318.5
IA4502,KNOXVILLE,2017-03-24,2017,83,10.5,329
IA4502,KNOXVILLE,2017-03-25,2017,84,16,345
IA4502,KNOXVILLE,2017-03-26,2017,85,1.5,346.5
IA4502,KNOXVILLE,2017-03-27,2017,86,3.5,350
IA4502,KNOXVILLE,2017-03-28,2017,87,5,355
IA4502,KNOXVILLE,2017-03-29,2017,88,6,361
IA4502,KNOXVILLE,2017-03-30,2017,89,6,367
IA4502,KNOXVILLE,2017-03-31,2017,90,1.5,368.5
IA4502,KNOXVILLE,2017-04-01,2017,91,1.5,370
IA4502,KNOXVILLE,2017-04-02,2017,92,7,377
IA4502,KNOXVILLE,2017-04-03,2017,93,10.5,387.5
IA4502,KNOXVILLE,2017-04-04,2017,94,8.5,396
IA4502,KNOXVILLE,2017-04-05,2017,95,7,403
IA4502,KNOXVILLE,2017-04-06,2017,96,4,407
IA4502,KNOXVILLE,2017-04-07,2017,97,6.5,413.5
IA4502,KNOXVILLE,2017-04-08,2017,98,9.5,423
IA4502,KNOXVILLE,2017-04-09,2017,99,23.5,446.5
IA4502,KNOXVILLE,2017-04-10,2017,100,24.5,471
IA4502,KNOXVILLE,2017-04-11,2017,101,14,485
IA4502,KNOXVILLE,2017-04-12,2017,102,9,494
IA4502,KNOXVILLE,2017-04-13,2017,103,17.5,511.5
IA4502,KNOXVILLE,2017-04-14,2017,104,23,534.5
IA4502,KNOXVILLE,2017-04-15,2017,105,21,555.5
IA4502,KNOXVILLE,2017-04-16,2017,106,24.5,580
IA4502,KNOXVILLE,2017-04-17,2017,107,18,598
IA4502,KNOXVILLE,2017-04-18,2017,108,21,619
IA4502,KNOXVILLE,2017-04-19,2017,109,23,642
IA4502,KNOXVILLE,2017-04-20,2017,110,23.5,665.5
IA4502,KNOXVILLE,2017-04-21,2017,111,11,676.5
IA4502,KNOXVILLE,2017-04-22,2017,112,10,686.5
IA4502,KNOXVILLE,2017-04-23,2017,113,12,698.5
IA4502,KNOXVILLE,2017-04-24,2017,114,19.5,718
IA4502,KNOXVILLE,2017-04-25,2017,115,21.5,739.5
IA4502,KNOXVILLE,2017-04-26,2017,116,18.5,758
IA4502,KNOXVILLE,2017-04-27,2017,117,5.5,763.5
IA4502,KNOXVILLE,2017-04-28,2017,118,7.5,771
IA4502,KNOXVILLE,2017-04-29,2017,119,2,773
IA4502,KNOXVILLE,2017-04-30,2017,120,2,775
IA4502,KNOXVILLE,2017-05-01,2017,121,3.5,778.5
IA4502,KNOXVILLE,2017-05-02,2017,122,4,782.5
IA4502,KNOXVILLE,2017-05-03,2017,123,12,794.5
IA4502,KNOXVILLE,2017-05-04,2017,124,8.5,803
IA4502,KNOXVILLE,2017-05-05,2017,125,16,819
IA4502,KNOXVILLE,2017-05-06,2017,126,19,838
IA4502,KNOXVILLE,2017-05-07,2017,127,17,855
IA4502,KNOXVILLE,2017-05-08,2017,128,24,879
IA4502,KNOXVILLE,2017-05-09,2017,129,27,906
IA4502,KNOXVILLE,2017-05-10,2017,130,28,934
IA4502,KNOXVILLE,2017-05-11,2017,131,20,954
IA4502,KNOXVILLE,2017-05-12,2017,132,21,975
IA4502,KNOXVILLE,2017-05-13,2017,133,22,997
IA4502,KNOXVILLE,2017-05-14,2017,134,28,1025
IA4502,KNOXVILLE,2017-05-15,2017,135,32,1057
IA4502,KNOXVILLE,2017-05-16,2017,136,36.5,1093.5
IA4502,KNOXVILLE,2017-05-17,2017,137,34,1127.5
IA4502,KNOXVILLE,2017-05-18,2017,138,31,1158.5
IA4502,KNOXVILLE,2017-05-19,2017,139,18,1176.5
IA4502,KNOXVILLE,2017-05-20,2017,140,8.5,1185
IA4502,KNOXVILLE,2017-05-21,2017,141,17,1202
IA4502,KNOXVILLE,2017-05-22,2017,142,12,1214
IA4502,KNOXVILLE,2017-05-23,2017,143,16,1230
IA4502,KNOXVILLE,2017-05-24,2017,144,9.5,1239.5
IA4502,KNOXVILLE,2017-05-25,2017,145,12.5,1252
IA4502,KNOXVILLE,2017-05-26,2017,146,21.5,1273.5
IA4502,KNOXVILLE,2017-05-27,2017,147,27.5,1301
IA4502,KNOXVILLE,2017-05-28,2017,148,20,1321
IA4502,KNOXVILLE,2017-05-29,2017,149,27,1348
IA4502,KNOXVILLE,2017-05-30,2017,150,22.5,1370.5
IA4502,KNOXVILLE,2017-05-31,2017,151,22,1392.5
IA4502,KNOXVILLE,2017-06-01,2017,152,22.5,1415
IA4502,KNOXVILLE,2017-06-02,2017,153,27.5,1442.5
IA4502,KNOXVILLE,2017-06-03,2017,154,35.5,1478
IA4502,KNOXVILLE,2017-06-04,2017,155,36.5,1514.5
IA4502,KNOXVILLE,2017-06-05,2017,156,33.5,1548
IA4502,KNOXVILLE,2017-06-06,2017,157,30.5,1578.5
IA4502,KNOXVILLE,2017-06-07,2017,158,28.5,1607
IA4502,KNOXVILLE,2017-06-08,2017,159,30,1637
IA4502,KNOXVILLE,2017-06-09,2017,160,34,1671
IA4502,KNOXVILLE,2017-06-10,2017,161,36,1707
IA4502,KNOXVILLE,2017-06-11,2017,162,38.5,1745.5
IA4502,KNOXVILLE,2017-06-12,2017,163,39.5,1785
IA4502,KNOXVILLE,2017-06-13,2017,164,39.5,1824.5
IA4502,KNOXVILLE,2017-06-14,2017,165,35.5,1860
IA4502,KNOXVILLE,2017-06-15,2017,166,37,1897
IA4502,KNOXVILLE,2017-06-16,2017,167,34,1931
IA4502,KNOXVILLE,2017-06-17,2017,168,37,1968
IA4502,KNOXVILLE,2017-06-18,2017,169,32,2000
IA4502,KNOXVILLE,2017-06-19,2017,170,28.5,2028.5
IA4502,KNOXVILLE,2017-06-20,2017,171,32.5,2061
IA4502,KNOXVILLE,2017-06-21,2017,172,33.5,2094.5
IA4502,KNOXVILLE,2017-06-22,2017,173,34,2128.5
IA4502,KNOXVILLE,2017-06-23,2017,174,34.5,2163
IA4502,KNOXVILLE,2017-06-24,2017,175,25.5,2188.5
IA4502,KNOXVILLE,2017-06-25,2017,176,23,2211.5
IA4502,KNOXVILLE,2017-06-26,2017,177,21.5,2233
IA4502,KNOXVILLE,2017-06-27,2017,178,22,2255
IA4502,KNOXVILLE,2017-06-28,2017,179,27.5,2282.5
IA4502,KNOXVILLE,2017-06-29,2017,180,35,2317.5
IA4502,KNOXVILLE,2017-06-30,2017,181,34,2351.5
IA4502,KNOXVILLE,2017-07-01,2017,182,30.5,2382
IA4502,KNOXVILLE,2017-07-02,2017,183,31.5,2413.5
IA4502,KNOXVILLE,2017-07-03,2017,184,35.5,2449
IA4502,KNOXVILLE,2017-07-04,2017,185,36.5,2485.5
IA4502,KNOXVILLE,2017-07-05,2017,186,35.5,2521
IA4502,KNOXVILLE,2017-07-06,2017,187,37,2558
IA4502,KNOXVILLE,2017-07-07,2017,188,39,2597
IA4502,KNOXVILLE,2017-07-08,2017,189,34,2631
IA4502,KNOXVILLE,2017-07-09,2017,190,36,2667
IA4502,KNOXVILLE,2017-07-10,2017,191,36,2703
IA4502,KNOXVILLE,2017-07-11,2017,192,37,2740
IA4502,KNOXVILLE,2017-07-12,2017,193,38,2778
IA4502,KNOXVILLE,2017-07-13,2017,194,38,2816
IA4502,KNOXVILLE,2017-07-14,2017,195,32,2848
IA4502,KNOXVILLE,2017-07-15,2017,196,32,2880
IA4502,KNOXVILLE,2017-07-16,2017,197,37,2917
IA4502,KNOXVILLE,2017-07-17,2017,198,37,2954
IA4502,KNOXVILLE,2017-07-18,2017,199,38.5,2992.5
IA4502,KNOXVILLE,2017-07-19,2017,200,40.5,3033
IA4502,KNOXVILLE,2017-07-20,2017,201,42,3075
IA4502,KNOXVILLE,2017-07-21,2017,202,39.5,3114.5
IA4502,KNOXVILLE,2017-07-22,2017,203,38.5,3153
IA4502,KNOXVILLE,2017-07-23,2017,204,39,3192
IA4502,KNOXVILLE,2017-07-24,2017,205,33.5,3225.5
IA4502,KNOXVILLE,2017-07-25,2017,206,34,3259.5
IA4502,KNOXVILLE,2017-07-26,2017,207,37,3296.5
IA4502,KNOXVILLE,2017-07-27,2017,208,34.5,3331
IA4502,KNOXVILLE,2017-07-28,2017,209,32.5,3363.5
IA4502,KNOXVILLE,2017-07-29,2017,210,31.5,3395
IA4502,KNOXVILLE,2017-07-30,2017,211,30,3425
IA4502,KNOXVILLE,2017-07-31,2017,212,31.5,3456.5
IA4502,KNOXVILLE,2017-08-01,2017,213,33,3489.5
IA4502,KNOXVILLE,2017-08-02,2017,214,35.5,3525
IA4502,KNOXVILLE,2017-08-03,2017,215,36.5,3561.5
IA4502,KNOXVILLE,2017-08-04,2017,216,22.5,3584
IA4502,KNOXVILLE,2017-08-05,2017,217,24.5,3608.5
IA4502,KNOXVILLE,2017-08-06,2017,218,27.5,3636
IA4502,KNOXVILLE,2017-08-07,2017,219,28,3664
IA4502,KNOXVILLE,2017-08-08,2017,220,28,3692
IA4502,KNOXVILLE,2017-08-09,2017,221,29.5,3721.5
IA4502,KNOXVILLE,2017-08-10,2017,222,32.5,3754
IA4502,KNOXVILLE,2017-08-11,2017,223,31.5,3785.5
IA4502,KNOXVILLE,2017-08-12,2017,224,27,3812.5
IA4502,KNOXVILLE,2017-08-13,2017,225,30.5,3843
IA4502,KNOXVILLE,2017-08-14,2017,226,31,3874
IA4502,KNOXVILLE,2017-08-15,2017,227,34,3908
IA4502,KNOXVILLE,2017-08-16,2017,228,33.5,3941.5
IA4502,KNOXVILLE,2017-08-17,2017,229,34.5,3976
IA4502,KNOXVILLE,2017-08-18,2017,230,31.5,4007.5
IA4502,KNOXVILLE,2017-08-19,2017,231,34.5,4042
IA4502,KNOXVILLE,2017-08-20,2017,232,35,4077
IA4502,KNOXVILLE,2017-08-21,2017,233,33,4110
IA4502,KNOXVILLE,2017-08-22,2017,234,33.5,4143.5
IA4502,KNOXVILLE,2017-08-23,2017,235,24.5,4168
IA4502,KNOXVILLE,2017-08-24,2017,236,27,4195
IA4502,KNOXVILLE,2017-08-25,2017,237,30.5,4225.5
IA4502,KNOXVILLE,2017-08-26,2017,238,28,4253.5
IA4502,KNOXVILLE,2017-08-27,2017,239,30.5,4284
IA4502,KNOXVILLE,2017-08-28,2017,240,27,4311
IA4502,KNOXVILLE,2017-08-29,2017,241,24,4335
IA4502,KNOXVILLE,2017-08-30,2017,242,27.5,4362.5
IA4502,KNOXVILLE,2017-08-31,2017,243,29.5,4392
IA4502,KNOXVILLE,2017-09-01,2017,244,25,4417
IA4502,KNOXVILLE,2017-09-02,2017,245,22.5,4439.5
IA4502,KNOXVILLE,2017-09-03,2017,246,30.5,4470
IA4502,KNOXVILLE,2017-09-04,2017,247,32.5,4502.5
IA4502,KNOXVILLE,2017-09-05,2017,248,24,4526.5
IA4502,KNOXVILLE,2017-09-06,2017,249,17.5,4544
IA4502,KNOXVILLE,2017-09-07,2017,250,17,4561
IA4502,KNOXVILLE,2017-09-08,2017,251,21.5,4582.5
IA4502,KNOXVILLE,2017-09-09,2017,252,30.5,4613
IA4502,KNOXVILLE,2017-09-10,2017,253,31.5,4644.5
IA4502,KNOXVILLE,2017-09-11,2017,254,28,4672.5
IA4502,KNOXVILLE,2017-09-12,2017,255,28.5,4701
IA4502,KNOXVILLE,2017-09-13,2017,256,29,4730
IA4502,KNOXVILLE,2017-09-14,2017,257,32.5,4762.5
IA4502,KNOXVILLE,2017-09-15,2017,258,34.5,4797
IA4502,KNOXVILLE,2017-09-16,2017,259,34.5,4831.5
IA4502,KNOXVILLE,2017-09-17,2017,260,30.5,4862
IA4502,KNOXVILLE,2017-09-18,2017,261,23,4885
IA4502,KNOXVILLE,2017-09-19,2017,262,24,4909
IA4502,KNOXVILLE,2017-09-20,2017,263,33,4942
IA4502,KNOXVILLE,2017-09-21,2017,264,36.5,4978.5
IA4502,KNOXVILLE,2017-09-22,2017,265,37,5015.5
IA4502,KNOXVILLE,2017-09-23,2017,266,38,5053.5
IA4502,KNOXVILLE,2017-09-24,2017,267,36.5,5090
IA4502,KNOXVILLE,2017-09-25,2017,268,36,5126
IA4502,KNOXVILLE,2017-09-26,2017,269,35,5161
IA4502,KNOXVILLE,2017-09-27,2017,270,19.5,5180.5
IA4502,KNOXVILLE,2017-09-28,2017,271,17.5,5198
IA4502,KNOXVILLE,2017-09-29,2017,272,23.5,5221.5
IA4502,KNOXVILLE,2017-09-30,2017,273,20.5,5242
IA4502,KNOXVILLE,2017-10-01,2017,274,19.5,5261.5
IA4502,KNOXVILLE,2017-10-02,2017,275,25,5286.5
IA4502,KNOXVILLE,2017-10-03,2017,276,32.5,5319
IA4502,KNOXVILLE,2017-10-04,2017,277,26,5345
IA4502,KNOXVILLE,2017-10-05,2017,278,18,5363
IA4502,KNOXVILLE,2017-10-06,2017,279,20.5,5383.5
IA4502,KNOXVILLE,2017-10-07,2017,280,26,5409.5
IA4502,KNOXVILLE,2017-10-08,2017,281,21,5430.5
IA4502,KNOXVILLE,2017-10-09,2017,282,24.5,5455
IA4502,KNOXVILLE,2017-10-10,2017,283,21.5,5476.5
IA4502,KNOXVILLE,2017-10-11,2017,284,4.5,5481
IA4502,KNOXVILLE,2017-10-12,2017,285,10.5,5491.5
IA4502,KNOXVILLE,2017-10-13,2017,286,14.5,5506
IA4502,KNOXVILLE,2017-10-14,2017,287,16.5,5522.5
IA4502,KNOXVILLE,2017-10-15,2017,288,17,5539.5
IA4502,KNOXVILLE,2017-10-16,2017,289,8.5,5548
IA4502,KNOXVILLE,2017-10-17,2017,290,13.5,5561.5
IA4502,KNOXVILLE,2017-10-18,2017,291,20.5,5582
IA4502,KNOXVILLE,2017-10-19,2017,292,20,5602
IA4502,KNOXVILLE,2017-10-20,2017,293,22,5624
IA4502,KNOXVILLE,2017-10-21,2017,294,24,5648
IA4502,KNOXVILLE,2017-10-22,2017,295,20.5,5668.5
IA4502,KNOXVILLE,2017-10-23,2017,296,12.5,5681
IA4502,KNOXVILLE,2017-10-24,2017,297,11.5,5692.5
IA4502,KNOXVILLE,2017-10-25,2017,298,6,5698.5
IA4502,KNOXVILLE,2017-10-26,2017,299,12,5710.5
IA4502,KNOXVILLE,2017-10-27,2017,300,11.5,5722
IA4502,KNOXVILLE,2017-10-28,2017,301,0,5722
IA4502,KNOXVILLE,2017-10-29,2017,302,1.5,5723.5
IA4502,KNOXVILLE,2017-10-30,2017,303,6,5729.5
IA4502,KNOXVILLE,2017-10-31,2017,304,2,5731.5
IA4502,KNOXVILLE,2017-11-01,2017,305,0,5731.5
IA4502,KNOXVILLE,2017-11-02,2017,306,3,5734.5
IA4502,KNOXVILLE,2017-11-03,2017,307,6.5,5741
IA4502,KNOXVILLE,2017-11-04,2017,308,5,5746
IA4502,KNOXVILLE,2017-11-05,2017,309,6,5752
IA4502,KNOXVILLE,2017-11-06,2017,310,3,5755
